iter	Passed	Remaining
7951	10350	2665
7952	10351	2664
7953	10352	2662
7954	10353	2661
7955	10354	2660
7956	10355	2658
7957	10357	2657
7958	10358	2656
7959	10359	2654
7960	10360	2653
7961	10362	2652
7962	10363	2650
7963	10364	2649
7964	10365	2648
7965	10366	2646
7966	10367	2645
7967	10369	2644
7968	10370	2643
7969	10371	2641
7970	10373	2640
7971	10374	2639
7972	10375	2637
7973	10377	2636
7974	10378	2635
7975	10379	2633
7976	10380	2632
7977	10381	2631
7978	10382	2629
7979	10383	2628
7980	10385	2627
7981	10386	2625
7982	10387	2624
7983	10389	2623
7984	10390	2622
7985	10391	2620
7986	10393	2619
7987	10394	2618
7988	10396	2616
7989	10397	2615
7990	10398	2614
7991	10399	2612
7992	10400	2611
7993	10401	2610
7994	10403	2608
7995	10404	2607
7996	10406	2606
7997	10407	2605
7998	10408	2603
7999	10409	2602
8000	10411	2601
8001	10412	2599
8002	10413	2598
8003	10414	2597
8004	10415	2595
8005	10416	2594
8006	10417	2593
8007	10418	2591
8008	10420	2590
8009	10421	2589
8010	10422	2587
8011	10423	2586
8012	10424	2585
8013	10426	2583
8014	10427	2582
8015	10428	2581
8016	10429	2579
8017	10430	2578
8018	10431	2577
8019	10433	2575
8020	10434	2574
8021	10435	2573
8022	10436	2571
8023	10437	2570
8024	10439	2569
8025	10440	2567
8026	10441	2566
8027	10442	2565
8028	10443	2563
8029	10444	2562
8030	10446	2561
8031	10447	2559
8032	10448	2558
8033	10449	2557
8034	10450	2555
8035	10451	2554
8036	10453	2553
8037	10454	2551
8038	10455	2550
8039	10456	2549
8040	10457	2547
8041	10459	2546
8042	10460	2545
8043	10461	2543
8044	10462	2542
8045	10463	2541
8046	10464	2539
8047	10465	2538
8048	10466	2537
8049	10467	2535
8050	10469	2534
8051	10470	2533
8052	10471	2531
8053	10472	2530
8054	10473	2529
8055	10475	2527
8056	10476	2526
8057	10477	2525
8058	10478	2523
8059	10479	2522
8060	10480	2521
8061	10482	2519
8062	10483	2518
8063	10485	2517
8064	10486	2515
8065	10487	2514
8066	10488	2513
8067	10490	2512
8068	10491	2510
8069	10493	2509
8070	10494	2508
8071	10496	2506
8072	10497	2505
8073	10499	2504
8074	10500	2503
8075	10502	2502
8076	10503	2500
8077	10504	2499
8078	10506	2498
8079	10507	2496
8080	10508	2495
8081	10509	2494
8082	10511	2492
8083	10512	2491
8084	10513	2490
8085	10514	2488
8086	10515	2487
8087	10516	2486
8088	10518	2484
8089	10519	2483
8090	10520	2482
8091	10521	2480
8092	10523	2479
8093	10524	2478
8094	10525	2476
8095	10526	2475
8096	10527	2474
8097	10528	2472
8098	10529	2471
8099	10530	2470
8100	10532	2468
8101	10533	2467
8102	10535	2466
8103	10536	2465
8104	10537	2463
8105	10538	2462
8106	10539	2461
8107	10540	2459
8108	10541	2458
8109	10542	2456
8110	10544	2455
8111	10545	2454
8112	10546	2452
8113	10547	2451
8114	10548	2450
8115	10550	2449
8116	10551	2447
8117	10552	2446
8118	10553	2445
8119	10554	2443
8120	10556	2442
8121	10557	2441
8122	10558	2439
8123	10559	2438
8124	10560	2437
8125	10561	2435
8126	10562	2434
8127	10563	2433
8128	10565	2431
8129	10566	2430
8130	10567	2429
8131	10568	2427
8132	10570	2426
8133	10571	2425
8134	10572	2423
8135	10573	2422
8136	10574	2421
8137	10575	2419
8138	10577	2418
8139	10578	2417
8140	10579	2415
8141	10580	2414
8142	10582	2413
8143	10583	2411
8144	10584	2410
8145	10585	2409
8146	10587	2408
8147	10588	2406
8148	10589	2405
8149	10591	2404
8150	10592	2402
8151	10593	2401
8152	10594	2400
8153	10595	2398
8154	10596	2397
8155	10597	2396
8156	10599	2394
8157	10600	2393
8158	10601	2392
8159	10602	2390
8160	10603	2389
8161	10604	2388
8162	10606	2386
8163	10607	2385
8164	10608	2384
8165	10609	2382
8166	10610	2381
8167	10611	2380
8168	10612	2378
8169	10614	2377
8170	10615	2376
8171	10616	2374
8172	10617	2373
8173	10618	2372
8174	10619	2370
8175	10620	2369
8176	10622	2368
8177	10623	2366
8178	10624	2365
8179	10625	2364
8180	10626	2362
8181	10627	2361
8182	10628	2360
8183	10630	2358
8184	10631	2357
8185	10632	2356
8186	10634	2354
8187	10635	2353
8188	10636	2352
8189	10637	2350
8190	10638	2349
8191	10639	2348
8192	10641	2347
8193	10642	2345
8194	10643	2344
8195	10644	2342
8196	10646	2341
8197	10647	2340
8198	10648	2339
8199	10649	2337
8200	10650	2336
8201	10651	2335
8202	10653	2333
8203	10654	2332
8204	10655	2331
8205	10656	2329
8206	10657	2328
8207	10658	2327
8208	10659	2325
8209	10661	2324
8210	10662	2323
8211	10664	2321
8212	10665	2320
8213	10666	2319
8214	10667	2317
8215	10669	2316
8216	10670	2315
8217	10671	2314
8218	10672	2312
8219	10674	2311
8220	10675	2310
8221	10676	2308
8222	10677	2307
8223	10679	2306
8224	10680	2304
8225	10681	2303
8226	10683	2302
8227	10684	2301
8228	10686	2299
8229	10687	2298
8230	10688	2297
8231	10689	2295
8232	10690	2294
8233	10691	2293
8234	10692	2291
8235	10694	2290
8236	10695	2289
8237	10696	2287
8238	10697	2286
8239	10698	2285
8240	10699	2283
8241	10701	2282
8242	10702	2281
8243	10703	2279
8244	10704	2278
8245	10705	2277
8246	10706	2275
8247	10707	2274
8248	10709	2273
8249	10710	2271
8250	10711	2270
8251	10712	2269
8252	10714	2267
8253	10715	2266
8254	10716	2265
8255	10717	2263
8256	10718	2262
8257	10719	2261
8258	10720	2259
8259	10722	2258
8260	10723	2257
8261	10724	2255
8262	10725	2254
8263	10727	2253
8264	10728	2252
8265	10729	2250
8266	10730	2249
8267	10732	2248
8268	10733	2246
8269	10734	2245
8270	10735	2244
8271	10736	2242
8272	10737	2241
8273	10739	2240
8274	10740	2238
8275	10742	2237
8276	10743	2236
8277	10745	2235
8278	10746	2234
8279	10748	2232
8280	10749	2231
8281	10750	2230
8282	10751	2228
8283	10752	2227
8284	10754	2226
8285	10755	2224
8286	10756	2223
8287	10758	2222
8288	10759	2220
8289	10760	2219
8290	10761	2218
8291	10762	2216
8292	10763	2215
8293	10764	2214
8294	10766	2212
8295	10767	2211
8296	10768	2210
8297	10769	2208
8298	10770	2207
8299	10771	2206
8300	10773	2204
8301	10774	2203
8302	10775	2202
8303	10777	2201
8304	10778	2199
8305	10779	2198
8306	10781	2197
8307	10782	2195
8308	10783	2194
8309	10784	2193
8310	10785	2191
8311	10786	2190
8312	10787	2189
8313	10789	2187
8314	10790	2186
8315	10791	2185
8316	10792	2183
8317	10793	2182
8318	10794	2181
8319	10796	2179
8320	10797	2178
8321	10798	2177
8322	10799	2175
8323	10800	2174
8324	10801	2173
8325	10803	2172
8326	10804	2170
8327	10805	2169
8328	10806	2168
8329	10807	2166
8330	10809	2165
8331	10810	2164
8332	10811	2162
8333	10812	2161
8334	10813	2160
8335	10814	2158
8336	10816	2157
8337	10817	2156
8338	10818	2154
8339	10819	2153
8340	10820	2152
8341	10822	2151
8342	10824	2149
8343	10825	2148
8344	10826	2147
8345	10827	2145
8346	10828	2144
8347	10829	2143
8348	10830	2141
8349	10831	2140
8350	10833	2139
8351	10834	2137
8352	10835	2136
8353	10836	2135
8354	10837	2133
8355	10839	2132
8356	10840	2131
8357	10841	2129
8358	10842	2128
8359	10843	2127
8360	10844	2125
8361	10845	2124
8362	10847	2123
8363	10848	2121
8364	10849	2120
8365	10850	2119
8366	10851	2117
8367	10852	2116
8368	10854	2115
8369	10855	2114
8370	10856	2112
8371	10857	2111
8372	10859	2110
8373	10860	2108
8374	10861	2107
8375	10862	2106
8376	10863	2104
8377	10864	2103
8378	10865	2102
8379	10866	2100
8380	10867	2099
8381	10869	2098
8382	10870	2096
8383	10871	2095
8384	10872	2094
8385	10874	2092
8386	10875	2091
8387	10877	2090
8388	10878	2089
8389	10879	2087
8390	10880	2086
8391	10881	2085
8392	10883	2083
8393	10884	2082
8394	10885	2081
8395	10886	2079
8396	10888	2078
8397	10889	2077
8398	10890	2075
8399	10891	2074
8400	10892	2073
8401	10893	2071
8402	10895	2070
8403	10896	2069
8404	10897	2067
8405	10898	2066
8406	10899	2065
8407	10900	2063
8408	10901	2062
8409	10903	2061
8410	10904	2060
8411	10905	2058
8412	10906	2057
8413	10908	2056
8414	10909	2054
8415	10910	2053
8416	10911	2052
8417	10912	2050
8418	10913	2049
8419	10915	2048
8420	10916	2046
8421	10917	2045
8422	10918	2044
8423	10919	2042
8424	10921	2041
8425	10922	2040
8426	10923	2039
8427	10924	2037
8428	10926	2036
8429	10927	2035
8430	10928	2033
8431	10929	2032
8432	10930	2031
8433	10931	2029
8434	10932	2028
8435	10933	2027
8436	10935	2025
8437	10936	2024
8438	10937	2023
8439	10938	2021
8440	10939	2020
8441	10940	2019
8442	10942	2017
8443	10943	2016
8444	10944	2015
8445	10945	2013
8446	10946	2012
8447	10947	2011
8448	10948	2009
8449	10949	2008
8450	10951	2007
8451	10952	2005
8452	10953	2004
8453	10954	2003
8454	10956	2002
8455	10957	2000
8456	10958	1999
8457	10959	1998
8458	10960	1996
8459	10961	1995
8460	10963	1994
8461	10964	1992
8462	10965	1991
8463	10967	1990
8464	10968	1989
8465	10970	1987
8466	10971	1986
8467	10972	1985
8468	10973	1983
8469	10975	1982
8470	10976	1981
8471	10977	1979
8472	10979	1978
8473	10980	1977
8474	10981	1976
8475	10983	1974
8476	10985	1973
8477	10986	1972
8478	10987	1971
8479	10988	1969
8480	10990	1968
8481	10991	1967
8482	10992	1965
8483	10993	1964
8484	10994	1963
8485	10995	1961
8486	10996	1960
8487	10998	1959
8488	10999	1957
8489	11000	1956
8490	11002	1955
8491	11003	1953
8492	11004	1952
8493	11005	1951
8494	11006	1949
8495	11007	1948
8496	11008	1947
8497	11009	1945
8498	11010	1944
8499	11012	1943
8500	11013	1941
8501	11014	1940
8502	11016	1939
8503	11017	1938
8504	11018	1936
8505	11019	1935
8506	11020	1934
8507	11021	1932
8508	11022	1931
8509	11024	1930
8510	11025	1928
8511	11026	1927
8512	11027	1926
8513	11028	1924
8514	11030	1923
8515	11031	1922
8516	11032	1921
8517	11034	1919
8518	11035	1918
8519	11036	1917
8520	11037	1915
8521	11038	1914
8522	11039	1913
8523	11040	1911
8524	11041	1910
8525	11042	1909
8526	11044	1907
8527	11045	1906
8528	11046	1905
8529	11047	1903
8530	11048	1902
8531	11049	1901
8532	11051	1899
8533	11052	1898
8534	11053	1897
8535	11054	1896
8536	11055	1894
8537	11057	1893
8538	11058	1892
8539	11059	1890
8540	11060	1889
8541	11062	1888
8542	11063	1886
8543	11064	1885
8544	11066	1884
8545	11067	1883
8546	11068	1881
8547	11070	1880
8548	11071	1879
8549	11072	1877
8550	11073	1876
8551	11074	1875
8552	11075	1873
8553	11077	1872
8554	11078	1871
8555	11079	1869
8556	11080	1868
8557	11081	1867
8558	11082	1865
8559	11084	1864
8560	11085	1863
8561	11086	1861
8562	11087	1860
8563	11088	1859
8564	11089	1858
8565	11090	1856
8566	11091	1855
8567	11093	1854
8568	11094	1852
8569	11095	1851
8570	11096	1850
8571	11098	1848
8572	11099	1847
8573	11100	1846
8574	11102	1844
8575	11103	1843
8576	11104	1842
8577	11105	1840
8578	11106	1839
8579	11107	1838
8580	11108	1837
8581	11109	1835
8582	11111	1834
8583	11112	1833
8584	11113	1831
8585	11114	1830
8586	11116	1829
8587	11117	1827
8588	11118	1826
8589	11119	1825
8590	11120	1823
8591	11121	1822
8592	11122	1821
8593	11124	1819
8594	11125	1818
8595	11126	1817
8596	11127	1816
8597	11128	1814
8598	11130	1813
8599	11131	1812
8600	11132	1810
8601	11133	1809
8602	11134	1808
8603	11136	1806
8604	11137	1805
8605	11138	1804
8606	11139	1802
8607	11140	1801
8608	11141	1800
8609	11143	1798
8610	11144	1797
8611	11145	1796
8612	11146	1795
8613	11147	1793
8614	11149	1792
8615	11150	1791
8616	11151	1789
8617	11152	1788
8618	11153	1787
8619	11155	1785
8620	11156	1784
8621	11157	1783
8622	11158	1781
8623	11160	1780
8624	11161	1779
8625	11163	1778
8626	11164	1776
8627	11165	1775
8628	11167	1774
8629	11168	1772
8630	11169	1771
8631	11170	1770
8632	11171	1768
8633	11172	1767
8634	11173	1766
8635	11174	1765
8636	11176	1763
8637	11177	1762
8638	11178	1761
8639	11179	1759
8640	11180	1758
8641	11182	1757
8642	11183	1755
8643	11184	1754
8644	11185	1753
8645	11186	1751
8646	11187	1750
8647	11188	1749
8648	11189	1747
8649	11191	1746
8650	11192	1745
8651	11193	1743
8652	11194	1742
8653	11195	1741
8654	11197	1740
8655	11198	1738
8656	11199	1737
8657	11200	1736
8658	11201	1734
8659	11202	1733
8660	11203	1732
8661	11205	1730
8662	11206	1729
8663	11207	1728
8664	11208	1726
8665	11210	1725
8666	11211	1724
8667	11212	1722
8668	11213	1721
8669	11214	1720
8670	11215	1719
8671	11216	1717
8672	11218	1716
8673	11219	1715
8674	11220	1713
8675	11222	1712
8676	11223	1711
8677	11224	1710
8678	11226	1708
8679	11227	1707
8680	11229	1706
8681	11230	1704
8682	11231	1703
8683	11232	1702
8684	11234	1700
8685	11235	1699
8686	11236	1698
8687	11237	1696
8688	11238	1695
8689	11239	1694
8690	11241	1693
8691	11242	1691
8692	11243	1690
8693	11244	1689
8694	11246	1687
8695	11247	1686
8696	11248	1685
8697	11249	1683
8698	11250	1682
8699	11251	1681
8700	11252	1679
8701	11254	1678
8702	11255	1677
8703	11257	1676
8704	11258	1674
8705	11259	1673
8706	11260	1672
8707	11262	1670
8708	11263	1669
8709	11264	1668
8710	11265	1667
8711	11266	1665
8712	11267	1664
8713	11269	1663
8714	11270	1661
8715	11271	1660
8716	11272	1659
8717	11274	1657
8718	11275	1656
8719	11276	1655
8720	11277	1653
8721	11279	1652
8722	11280	1651
8723	11281	1650
8724	11282	1648
8725	11283	1647
8726	11284	1646
8727	11285	1644
8728	11286	1643
8729	11288	1642
8730	11289	1640
8731	11290	1639
8732	11291	1638
8733	11292	1636
8734	11293	1635
8735	11295	1634
8736	11296	1632
8737	11297	1631
8738	11298	1630
8739	11299	1628
8740	11300	1627
8741	11302	1626
8742	11303	1625
8743	11304	1623
8744	11305	1622
8745	11306	1621
8746	11307	1619
8747	11309	1618
8748	11310	1617
8749	11311	1615
8750	11312	1614
8751	11313	1613
8752	11314	1611
8753	11315	1610
8754	11316	1609
8755	11318	1608
8756	11319	1606
8757	11320	1605
8758	11321	1604
8759	11322	1602
8760	11324	1601
8761	11325	1600
8762	11326	1598
8763	11327	1597
8764	11329	1596
8765	11330	1594
8766	11331	1593
8767	11332	1592
8768	11333	1590
8769	11334	1589
8770	11335	1588
8771	11337	1587
8772	11338	1585
8773	11339	1584
8774	11340	1583
8775	11342	1581
8776	11343	1580
8777	11344	1579
8778	11345	1577
8779	11346	1576
8780	11347	1575
8781	11348	1573
8782	11350	1572
8783	11351	1571
8784	11352	1570
8785	11353	1568
8786	11355	1567
8787	11356	1566
8788	11357	1564
8789	11359	1563
8790	11360	1562
8791	11361	1561
8792	11362	1559
8793	11364	1558
8794	11365	1557
8795	11366	1555
8796	11367	1554
8797	11369	1553
8798	11370	1551
8799	11371	1550
8800	11372	1549
8801	11373	1548
8802	11375	1546
8803	11376	1545
8804	11377	1544
8805	11378	1542
8806	11379	1541
8807	11380	1540
8808	11381	1538
8809	11383	1537
8810	11384	1536
8811	11385	1535
8812	11387	1533
8813	11388	1532
8814	11389	1531
8815	11390	1529
8816	11392	1528
8817	11393	1527
8818	11394	1525
8819	11395	1524
8820	11396	1523
8821	11397	1521
8822	11398	1520
8823	11400	1519
8824	11401	1518
8825	11402	1516
8826	11403	1515
8827	11404	1514
8828	11406	1512
8829	11407	1511
8830	11408	1510
8831	11409	1508
8832	11410	1507
8833	11411	1506
8834	11413	1504
8835	11414	1503
8836	11415	1502
8837	11416	1501
8838	11417	1499
8839	11419	1498
8840	11420	1497
8841	11421	1495
8842	11422	1494
8843	11424	1493
8844	11425	1491
8845	11426	1490
8846	11427	1489
8847	11429	1488
8848	11430	1486
8849	11431	1485
8850	11432	1484
8851	11434	1482
8852	11435	1481
8853	11436	1480
8854	11437	1478
8855	11438	1477
8856	11439	1476
8857	11440	1474
8858	11441	1473
8859	11443	1472
8860	11444	1471
8861	11445	1469
8862	11447	1468
8863	11448	1467
8864	11449	1465
8865	11451	1464
8866	11452	1463
8867	11454	1462
8868	11455	1460
8869	11457	1459
8870	11458	1458
8871	11459	1457
8872	11461	1455
8873	11462	1454
8874	11464	1453
8875	11465	1451
8876	11467	1450
8877	11468	1449
8878	11470	1448
8879	11471	1446
8880	11472	1445
8881	11473	1444
8882	11474	1442
8883	11475	1441
8884	11477	1440
8885	11478	1438
8886	11479	1437
8887	11480	1436
8888	11482	1435
8889	11483	1433
8890	11484	1432
8891	11485	1431
8892	11486	1429
8893	11487	1428
8894	11488	1427
8895	11490	1425
8896	11491	1424
8897	11492	1423
8898	11493	1422
8899	11495	1420
8900	11496	1419
8901	11497	1418
8902	11498	1416
8903	11499	1415
8904	11501	1414
8905	11502	1412
8906	11503	1411
8907	11504	1410
8908	11505	1409
8909	11507	1407
8910	11508	1406
8911	11509	1405
8912	11511	1403
8913	11512	1402
8914	11514	1401
8915	11515	1400
8916	11517	1398
8917	11518	1397
8918	11520	1396
8919	11521	1395
8920	11523	1393
8921	11524	1392
8922	11525	1391
8923	11527	1389
8924	11528	1388
8925	11530	1387
8926	11531	1386
8927	11533	1384
8928	11534	1383
8929	11536	1382
8930	11537	1380
8931	11539	1379
8932	11540	1378
8933	11541	1377
8934	11543	1375
8935	11544	1374
8936	11546	1373
8937	11547	1372
8938	11549	1370
8939	11551	1369
8940	11553	1368
8941	11554	1367
8942	11556	1365
8943	11557	1364
8944	11559	1363
8945	11560	1362
8946	11562	1360
8947	11564	1359
8948	11565	1358
8949	11566	1357
8950	11568	1355
8951	11569	1354
8952	11571	1353
8953	11572	1351
8954	11573	1350
8955	11575	1349
8956	11576	1348
8957	11578	1346
8958	11580	1345
8959	11581	1344
8960	11582	1342
8961	11584	1341
8962	11585	1340
8963	11586	1339
8964	11588	1337
8965	11589	1336
8966	11590	1335
8967	11592	1333
8968	11593	1332
8969	11595	1331
8970	11596	1330
8971	11598	1328
8972	11600	1327
8973	11601	1326
8974	11602	1325
8975	11604	1323
8976	11605	1322
8977	11607	1321
8978	11608	1320
8979	11610	1318
8980	11611	1317
8981	11613	1316
8982	11614	1314
8983	11616	1313
8984	11617	1312
8985	11618	1311
8986	11620	1309
8987	11621	1308
8988	11623	1307
8989	11624	1306
8990	11626	1304
8991	11627	1303
8992	11629	1302
8993	11631	1300
8994	11632	1299
8995	11633	1298
8996	11635	1297
8997	11636	1295
8998	11638	1294
8999	11639	1293
9000	11641	1292
9001	11642	1290
9002	11644	1289
9003	11645	1288
9004	11647	1287
9005	11649	1285
9006	11650	1284
9007	11652	1283
9008	11653	1281
9009	11655	1280
9010	11656	1279
9011	11658	1278
9012	11659	1276
9013	11661	1275
9014	11662	1274
9015	11664	1273
9016	11665	1271
9017	11666	1270
9018	11668	1269
9019	11669	1267
9020	11671	1266
9021	11672	1265
9022	11673	1264
9023	11675	1262
9024	11676	1261
9025	11678	1260
9026	11679	1258
9027	11680	1257
9028	11682	1256
9029	11683	1255
9030	11684	1253
9031	11686	1252
9032	11687	1251
9033	11689	1249
9034	11691	1248
9035	11692	1247
9036	11694	1246
9037	11696	1244
9038	11697	1243
9039	11698	1242
9040	11700	1241
9041	11701	1239
9042	11703	1238
9043	11705	1237
9044	11707	1236
9045	11708	1234
9046	11711	1233
9047	11713	1232
9048	11714	1231
9049	11716	1229
9050	11717	1228
9051	11719	1227
9052	11720	1226
9053	11722	1224
9054	11724	1223
9055	11725	1222
9056	11727	1221
9057	11728	1219
9058	11730	1218
9059	11731	1217
9060	11733	1215
9061	11734	1214
9062	11736	1213
9063	11738	1212
9064	11739	1210
9065	11741	1209
9066	11744	1208
9067	11745	1207
9068	11746	1205
9069	11748	1204
9070	11749	1203
9071	11750	1202
9072	11752	1200
9073	11753	1199
9074	11755	1198
9075	11756	1196
9076	11758	1195
9077	11760	1194
9078	11761	1193
9079	11763	1191
9080	11764	1190
9081	11765	1189
9082	11767	1187
9083	11768	1186
9084	11770	1185
9085	11771	1184
9086	11773	1182
9087	11774	1181
9088	11775	1180
9089	11777	1179
9090	11778	1177
9091	11779	1176
9092	11781	1175
9093	11782	1173
9094	11784	1172
9095	11785	1171
9096	11787	1170
9097	11788	1168
9098	11789	1167
9099	11791	1166
9100	11792	1164
9101	11794	1163
9102	11795	1162
9103	11796	1161
9104	11798	1159
9105	11799	1158
9106	11800	1157
9107	11802	1155
9108	11804	1154
9109	11805	1153
9110	11807	1152
9111	11808	1150
9112	11810	1149
9113	11811	1148
9114	11812	1146
9115	11814	1145
9116	11815	1144
9117	11817	1143
9118	11819	1141
9119	11820	1140
9120	11822	1139
9121	11823	1138
9122	11825	1136
9123	11826	1135
9124	11827	1134
9125	11829	1132
9126	11830	1131
9127	11832	1130
9128	11833	1129
9129	11835	1127
9130	11836	1126
9131	11838	1125
9132	11840	1123
9133	11841	1122
9134	11843	1121
9135	11844	1120
9136	11846	1118
9137	11848	1117
9138	11849	1116
9139	11851	1115
9140	11852	1113
9141	11854	1112
9142	11855	1111
9143	11857	1109
9144	11858	1108
9145	11859	1107
9146	11861	1106
9147	11862	1104
9148	11863	1103
9149	11865	1102
9150	11866	1100
9151	11868	1099
9152	11869	1098
9153	11871	1097
9154	11872	1095
9155	11873	1094
9156	11875	1093
9157	11876	1091
9158	11878	1090
9159	11880	1089
9160	11881	1088
9161	11883	1086
9162	11884	1085
9163	11886	1084
9164	11887	1083
9165	11889	1081
9166	11890	1080
9167	11891	1079
9168	11893	1077
9169	11894	1076
9170	11895	1075
9171	11897	1074
9172	11899	1072
9173	11900	1071
9174	11902	1070
9175	11903	1068
9176	11905	1067
9177	11906	1066
9178	11908	1065
9179	11909	1063
9180	11910	1062
9181	11912	1061
9182	11913	1059
9183	11915	1058
9184	11917	1057
9185	11918	1056
9186	11920	1054
9187	11921	1053
9188	11922	1052
9189	11924	1050
9190	11925	1049
9191	11927	1048
9192	11928	1047
9193	11930	1045
9194	11931	1044
9195	11933	1043
9196	11934	1042
9197	11936	1040
9198	11938	1039
9199	11939	1038
9200	11941	1036
9201	11942	1035
9202	11943	1034
9203	11945	1033
9204	11946	1031
9205	11948	1030
9206	11949	1029
9207	11951	1027
9208	11952	1026
9209	11954	1025
9210	11955	1024
9211	11957	1022
9212	11958	1021
9213	11960	1020
9214	11961	1018
9215	11963	1017
9216	11964	1016
9217	11966	1015
9218	11967	1013
9219	11969	1012
9220	11970	1011
9221	11972	1010
9222	11973	1008
9223	11974	1007
9224	11976	1006
9225	11977	1004
9226	11979	1003
9227	11981	1002
9228	11982	1001
9229	11984	999
9230	11985	998
9231	11987	997
9232	11988	995
9233	11990	994
9234	11991	993
9235	11993	992
9236	11994	990
9237	11996	989
9238	11997	988
9239	11999	986
9240	12001	985
9241	12003	984
9242	12004	983
9243	12006	981
9244	12008	980
9245	12009	979
9246	12011	978
9247	12012	976
9248	12014	975
9249	12016	974
9250	12017	973
9251	12019	971
9252	12020	970
9253	12021	969
9254	12023	967
9255	12024	966
9256	12026	965
9257	12028	964
9258	12029	962
9259	12031	961
9260	12033	960
9261	12034	958
9262	12036	957
9263	12037	956
9264	12038	955
9265	12040	953
9266	12041	952
9267	12043	951
9268	12045	949
9269	12046	948
9270	12048	947
9271	12049	946
9272	12050	944
9273	12052	943
9274	12053	942
9275	12055	940
9276	12056	939
9277	12057	938
9278	12059	937
9279	12061	935
9280	12062	934
9281	12063	933
9282	12065	931
9283	12066	930
9284	12068	929
9285	12069	928
9286	12070	926
9287	12072	925
9288	12073	924
9289	12075	922
9290	12076	921
9291	12077	920
9292	12079	918
9293	12081	917
9294	12082	916
9295	12083	915
9296	12084	913
9297	12086	912
9298	12087	911
9299	12089	909
9300	12091	908
9301	12092	907
9302	12094	906
9303	12095	904
9304	12097	903
9305	12098	902
9306	12099	900
9307	12101	899
9308	12102	898
9309	12103	897
9310	12105	895
9311	12106	894
9312	12108	893
9313	12109	891
9314	12110	890
9315	12112	889
9316	12114	888
9317	12115	886
9318	12117	885
9319	12118	884
9320	12120	882
9321	12121	881
9322	12123	880
9323	12124	879
9324	12126	877
9325	12127	876
9326	12129	875
9327	12130	873
9328	12132	872
9329	12134	871
9330	12135	870
9331	12137	868
9332	12138	867
9333	12140	866
9334	12141	864
9335	12142	863
9336	12144	862
9337	12146	861
9338	12147	859
9339	12149	858
9340	12150	857
9341	12152	855
9342	12153	854
9343	12155	853
9344	12156	852
9345	12158	850
9346	12160	849
9347	12161	848
9348	12163	846
9349	12164	845
9350	12165	844
9351	12167	843
9352	12168	841
9353	12170	840
9354	12171	839
9355	12173	837
9356	12174	836
9357	12176	835
9358	12178	834
9359	12179	832
9360	12181	831
9361	12182	830
9362	12184	828
9363	12185	827
9364	12187	826
9365	12188	825
9366	12190	823
9367	12192	822
9368	12193	821
9369	12195	819
9370	12196	818
9371	12198	817
9372	12199	816
9373	12200	814
9374	12202	813
9375	12204	812
9376	12205	810
9377	12207	809
9378	12208	808
9379	12210	807
9380	12211	805
9381	12213	804
9382	12214	803
9383	12216	801
9384	12217	800
9385	12219	799
9386	12220	798
9387	12222	796
9388	12224	795
9389	12225	794
9390	12227	792
9391	12228	791
9392	12230	790
9393	12232	789
9394	12233	787
9395	12234	786
9396	12236	785
9397	12238	783
9398	12239	782
9399	12241	781
9400	12242	780
9401	12244	778
9402	12245	777
9403	12246	776
9404	12248	774
9405	12249	773
9406	12251	772
9407	12252	771
9408	12254	769
9409	12255	768
9410	12257	767
9411	12258	765
9412	12260	764
9413	12261	763
9414	12263	761
9415	12264	760
9416	12266	759
9417	12267	758
9418	12269	756
9419	12270	755
9420	12272	754
9421	12274	752
9422	12275	751
9423	12276	750
9424	12278	749
9425	12279	747
9426	12281	746
9427	12282	745
9428	12284	743
9429	12286	742
9430	12287	741
9431	12289	740
9432	12290	738
9433	12292	737
9434	12293	736
9435	12295	734
9436	12296	733
9437	12298	732
9438	12300	731
9439	12302	729
9440	12304	728
9441	12306	727
9442	12308	725
9443	12309	724
9444	12311	723
9445	12313	722
9446	12315	720
9447	12316	719
9448	12318	718
9449	12320	717
9450	12322	715
9451	12323	714
9452	12325	713
9453	12327	711
9454	12328	710
9455	12329	709
9456	12331	708
9457	12333	706
9458	12335	705
9459	12336	704
9460	12338	702
9461	12339	701
9462	12341	700
9463	12342	699
9464	12343	697
9465	12345	696
9466	12346	695
9467	12348	693
9468	12349	692
9469	12351	691
9470	12353	689
9471	12354	688
9472	12356	687
9473	12357	686
9474	12359	684
9475	12360	683
9476	12362	682
9477	12363	680
9478	12365	679
9479	12366	678
9480	12368	677
9481	12369	675
9482	12371	674
9483	12372	673
9484	12374	671
9485	12375	670
9486	12377	669
9487	12378	667
9488	12380	666
9489	12382	665
9490	12383	664
9491	12385	662
9492	12386	661
9493	12388	660
9494	12389	658
9495	12390	657
9496	12392	656
9497	12393	655
9498	12395	653
9499	12397	652
9500	12398	651
9501	12400	649
9502	12402	648
9503	12403	647
9504	12404	646
9505	12406	644
9506	12407	643
9507	12409	642
9508	12411	640
9509	12413	639
9510	12414	638
9511	12416	637
9512	12418	635
9513	12419	634
9514	12421	633
9515	12422	631
9516	12424	630
9517	12425	629
9518	12427	627
9519	12429	626
9520	12430	625
9521	12432	624
9522	12434	622
9523	12435	621
9524	12436	620
9525	12438	618
9526	12439	617
9527	12440	616
9528	12442	615
9529	12444	613
9530	12445	612
9531	12447	611
9532	12449	609
9533	12450	608
9534	12452	607
9535	12453	605
9536	12455	604
9537	12456	603
9538	12457	602
