iter	RMSE
6335	25420.49408
6336	25419.29697
6337	25418.36855
6338	25416.65263
6339	25415.25198
6340	25414.47477
6341	25412.07156
6342	25409.70177
6343	25407.91685
6344	25405.20153
6345	25402.8321
6346	25401.997
6347	25399.91957
6348	25397.9739
6349	25396.42696
6350	25395.22212
6351	25393.07932
6352	25392.30286
6353	25390.30153
6354	25388.98613
6355	25386.0066
6356	25384.81817
6357	25382.42199
6358	25381.17133
6359	25378.12846
6360	25376.87469
6361	25376.22147
6362	25375.24444
6363	25374.38754
6364	25372.62824
6365	25369.89476
6366	25368.86682
6367	25365.39259
6368	25364.0176
6369	25362.28909
6370	25361.34302
6371	25360.09166
6372	25358.18203
6373	25356.93592
6374	25356.04788
6375	25354.90983
6376	25353.91855
6377	25352.24688
6378	25349.92896
6379	25346.9257
6380	25345.30801
6381	25343.87813
6382	25341.14339
6383	25336.78222
6384	25335.26561
6385	25333.70629
6386	25333.0164
6387	25331.22479
6388	25329.90068
6389	25328.2579
6390	25327.05577
6391	25324.93825
6392	25323.8938
6393	25322.64809
6394	25321.27802
6395	25319.35907
6396	25317.56894
6397	25316.64427
6398	25315.59149
6399	25313.28524
6400	25310.70667
6401	25309.99516
6402	25308.72905
6403	25306.05382
6404	25305.44199
6405	25304.2993
6406	25303.46111
6407	25302.66072
6408	25301.58863
6409	25301.28058
6410	25300.03018
6411	25298.14594
6412	25297.26833
6413	25296.44285
6414	25294.00324
6415	25291.2398
6416	25290.24705
6417	25289.44687
6418	25287.49516
6419	25285.65033
6420	25284.21999
6421	25282.07318
6422	25280.66839
6423	25277.93372
6424	25274.65807
6425	25273.56543
6426	25271.57425
6427	25270.21534
6428	25267.97848
6429	25266.4074
6430	25264.83361
6431	25263.61464
6432	25262.81898
6433	25262.05334
6434	25260.70926
6435	25260.32607
6436	25258.34653
6437	25255.97811
6438	25254.76328
6439	25253.45674
6440	25248.86506
6441	25247.38952
6442	25246.04029
6443	25242.6279
6444	25241.89325
6445	25240.7189
6446	25239.93873
6447	25238.15728
6448	25236.14395
6449	25235.50229
6450	25234.23713
6451	25229.38242
6452	25228.91349
6453	25227.65521
6454	25225.26566
6455	25222.4873
6456	25220.561
6457	25219.52363
6458	25216.64816
6459	25213.82998
6460	25213.30031
6461	25212.27697
6462	25209.94036
6463	25208.0874
6464	25207.14267
6465	25206.0877
6466	25204.91056
6467	25203.92697
6468	25202.42131
6469	25201.45114
6470	25199.12563
6471	25198.16437
6472	25196.93436
6473	25194.70599
6474	25192.386
6475	25191.35243
6476	25187.95063
6477	25187.4228
6478	25185.79227
6479	25184.94975
6480	25183.14704
6481	25181.08103
6482	25179.77634
6483	25176.43897
6484	25172.5743
6485	25171.91057
6486	25170.75624
6487	25170.15067
6488	25167.95258
6489	25166.83683
6490	25166.20492
6491	25164.20662
6492	25162.18168
6493	25161.02083
6494	25158.18445
6495	25155.67227
6496	25154.39053
6497	25153.05778
6498	25151.48871
6499	25147.96477
6500	25146.89726
6501	25145.11191
6502	25144.16927
6503	25142.65325
6504	25141.53582
6505	25140.44459
6506	25138.40474
6507	25137.01731
6508	25134.94982
6509	25131.95527
6510	25130.49672
6511	25128.66693
6512	25127.63174
6513	25125.71184
6514	25124.02215
6515	25123.67204
6516	25121.82137
6517	25120.73901
6518	25120.08923
6519	25118.38729
6520	25115.89833
6521	25113.84996
6522	25112.00853
6523	25110.67896
6524	25109.46207
6525	25107.75496
6526	25106.09548
6527	25105.22577
6528	25104.36195
6529	25100.75634
6530	25098.42491
6531	25096.58715
6532	25094.70214
6533	25093.6504
6534	25091.78027
6535	25090.38591
6536	25089.09276
6537	25087.82989
6538	25087.01453
6539	25084.20984
6540	25083.56387
6541	25081.8719
6542	25080.41807
6543	25079.77608
6544	25078.88838
6545	25078.26814
6546	25077.32183
6547	25076.121
6548	25075.58357
6549	25074.14763
6550	25072.64751
6551	25070.33681
6552	25068.78778
6553	25067.08333
6554	25066.40326
6555	25063.33946
6556	25062.43828
6557	25061.68398
6558	25060.37855
6559	25058.9347
6560	25057.76962
6561	25054.76475
6562	25054.14219
6563	25053.0946
6564	25051.87893
6565	25050.75096
6566	25050.01059
6567	25048.83485
6568	25046.5012
6569	25045.73869
6570	25044.9569
6571	25043.94345
6572	25042.84924
6573	25041.96346
6574	25041.14943
6575	25038.76821
6576	25037.09303
6577	25035.81212
6578	25035.10595
6579	25034.52098
6580	25034.41501
6581	25033.17304
6582	25031.77519
6583	25030.1335
6584	25027.51265
6585	25025.47631
6586	25025.3206
6587	25023.56306
6588	25022.77129
6589	25021.59674
6590	25019.79826
6591	25016.06601
6592	25015.49894
6593	25014.14319
6594	25013.57054
6595	25011.4962
6596	25010.65344
6597	25008.91987
6598	25007.03914
6599	25006.71207
6600	25004.51778
6601	25001.6436
6602	25000.50535
6603	24999.36025
6604	24997.54521
6605	24997.16431
6606	24995.31399
6607	24993.03287
6608	24991.43427
6609	24990.7946
6610	24989.66002
6611	24988.45004
6612	24987.62422
6613	24986.85097
6614	24986.45161
6615	24983.49661
6616	24981.941
6617	24981.31178
6618	24979.67936
6619	24979.1071
6620	24976.78933
6621	24975.84666
6622	24974.54978
6623	24973.3761
6624	24973.16857
6625	24971.99001
6626	24970.26927
6627	24968.77342
6628	24966.99772
6629	24966.50324
6630	24965.73913
6631	24964.53527
6632	24964.01358
6633	24962.63874
6634	24959.97342
6635	24959.36807
6636	24957.50976
6637	24956.2433
6638	24955.29289
6639	24953.81421
6640	24953.24139
6641	24952.44358
6642	24950.95975
6643	24950.14209
6644	24948.64561
6645	24946.418
6646	24945.21418
6647	24942.96286
6648	24942.12182
6649	24941.5003
6650	24940.55995
6651	24939.16591
6652	24937.65704
6653	24936.71402
6654	24935.68487
6655	24935.02533
6656	24931.46974
6657	24928.51638
6658	24928.09223
6659	24926.78746
6660	24925.46816
6661	24922.62788
6662	24921.2202
6663	24919.92236
6664	24918.60412
6665	24916.57097
6666	24914.91979
6667	24913.57425
6668	24912.54946
6669	24911.54342
6670	24909.6627
6671	24908.72842
6672	24907.14941
6673	24904.58264
6674	24904.02928
6675	24902.15038
6676	24899.28905
6677	24896.54772
6678	24896.21017
6679	24894.75446
6680	24894.18444
6681	24893.54471
6682	24891.8813
6683	24891.39548
6684	24890.75717
6685	24887.38663
6686	24886.42617
6687	24883.57153
6688	24881.12796
6689	24879.08887
6690	24877.92432
6691	24876.85295
6692	24876.39097
6693	24874.98299
6694	24874.31016
6695	24873.37592
6696	24872.16893
6697	24870.36055
6698	24868.38883
6699	24867.75521
6700	24866.2097
6701	24864.6377
6702	24863.27474
6703	24860.57224
6704	24859.59846
6705	24857.48755
6706	24855.26994
6707	24854.52205
6708	24853.39541
6709	24850.28586
6710	24848.90429
6711	24847.29925
6712	24846.0109
6713	24844.74861
6714	24844.1658
6715	24843.37304
6716	24841.34202
6717	24840.0816
6718	24835.80425
6719	24833.82541
6720	24830.87518
6721	24829.7619
6722	24829.33498
6723	24828.64117
6724	24826.6302
6725	24824.464
6726	24822.56053
6727	24821.31577
6728	24820.62934
6729	24818.0568
6730	24816.18225
6731	24814.97984
6732	24813.10238
6733	24811.83895
6734	24810.40015
6735	24809.66123
6736	24808.13112
6737	24807.5201
6738	24804.95335
6739	24803.63947
6740	24802.50185
6741	24801.67395
6742	24799.99613
6743	24799.19039
6744	24798.54463
6745	24797.36211
6746	24795.17535
6747	24793.68072
6748	24792.24104
6749	24791.23995
6750	24790.24508
6751	24786.79109
6752	24785.98897
6753	24785.0768
6754	24784.25711
6755	24783.52372
6756	24781.8163
6757	24779.90119
6758	24777.50019
6759	24776.63363
6760	24776.12267
6761	24774.98869
6762	24773.2746
6763	24772.78755
6764	24770.81662
6765	24768.72677
6766	24767.67275
6767	24767.47733
6768	24766.8361
6769	24765.71083
6770	24764.9539
6771	24762.91822
6772	24762.20559
6773	24760.4124
6774	24759.7342
6775	24758.78449
6776	24758.17573
6777	24755.95074
6778	24755.47066
6779	24755.28342
6780	24753.90375
6781	24752.61327
6782	24752.05268
6783	24749.00415
6784	24746.71992
6785	24743.59482
6786	24742.34678
6787	24741.40327
6788	24739.04039
6789	24738.84645
6790	24736.49475
6791	24735.96003
6792	24733.44133
6793	24731.72286
6794	24731.45759
6795	24728.74257
6796	24727.05447
6797	24725.59749
6798	24724.35664
6799	24722.70068
6800	24721.40628
6801	24720.45927
6802	24719.15266
6803	24718.67305
6804	24716.89067
6805	24714.93748
6806	24712.43457
6807	24710.48112
6808	24708.43714
6809	24706.57992
6810	24704.54985
6811	24701.63599
6812	24700.36082
6813	24698.95994
6814	24697.92313
6815	24697.29912
6816	24696.264
6817	24693.58715
6818	24692.07992
6819	24689.85053
6820	24688.13903
6821	24686.44954
6822	24685.38426
6823	24684.4041
6824	24683.93771
6825	24682.6733
6826	24681.42913
6827	24678.62898
6828	24675.11787
6829	24674.89648
6830	24673.72268
6831	24670.97772
6832	24669.22253
6833	24666.83135
6834	24665.18364
6835	24663.7101
6836	24661.67261
6837	24660.85957
6838	24659.49361
6839	24658.29828
6840	24655.84595
6841	24654.01611
6842	24652.86748
6843	24650.41162
6844	24647.99954
6845	24645.62703
6846	24643.3444
6847	24641.41789
6848	24640.61707
6849	24639.6044
6850	24637.29644
6851	24634.67115
6852	24632.93319
6853	24631.62095
6854	24630.46585
6855	24628.13711
6856	24627.10621
6857	24625.43255
6858	24623.10623
6859	24620.97602
6860	24618.88709
6861	24617.15078
6862	24616.14692
6863	24616.09222
6864	24614.71571
6865	24614.29482
6866	24611.63089
6867	24610.44205
6868	24609.73449
6869	24607.75686
6870	24606.21584
6871	24605.32471
6872	24604.0409
6873	24603.27061
6874	24602.3704
6875	24600.37194
6876	24599.24682
6877	24598.45438
6878	24596.73233
6879	24595.68164
6880	24593.81753
6881	24592.44973
6882	24591.77755
6883	24589.88455
6884	24588.94221
6885	24588.07545
6886	24587.22454
6887	24585.16126
6888	24584.31533
6889	24582.1113
6890	24579.93726
6891	24579.08435
6892	24576.65629
6893	24572.90887
6894	24570.75251
6895	24569.67623
6896	24567.60627
6897	24566.38487
6898	24563.63062
6899	24561.39464
6900	24560.14458
6901	24558.69846
6902	24558.33695
6903	24556.4721
6904	24555.58648
6905	24551.9247
6906	24548.69939
6907	24547.25516
6908	24545.49935
6909	24543.64817
6910	24540.29828
6911	24539.71271
6912	24538.40817
6913	24537.45304
6914	24535.03397
6915	24533.80213
6916	24532.47155
6917	24531.31689
6918	24530.10433
6919	24528.53553
6920	24527.76841
6921	24526.83929
6922	24525.61605
6923	24523.65374
6924	24521.08215
6925	24518.58175
6926	24517.87059
6927	24517.02127
6928	24515.97238
6929	24514.42474
6930	24511.59267
6931	24508.68396
6932	24508.10055
6933	24506.12038
6934	24504.45833
6935	24502.33241
6936	24501.13003
6937	24499.81448
6938	24498.05441
6939	24496.56357
6940	24495.33322
6941	24492.35061
6942	24491.68119
6943	24490.20543
6944	24488.99957
6945	24488.19216
6946	24487.31876
6947	24486.97503
6948	24486.3718
6949	24484.87501
6950	24483.2566
6951	24482.53086
6952	24480.14469
6953	24478.24298
6954	24477.46236
6955	24475.50572
6956	24474.42057
6957	24473.8683
6958	24470.39862
6959	24468.66888
6960	24466.59765
6961	24464.20251
6962	24463.42148
6963	24461.50318
6964	24459.19665
6965	24457.46028
6966	24455.25773
6967	24454.56771
6968	24453.21091
6969	24451.09291
6970	24450.50226
6971	24448.39377
6972	24446.83615
6973	24443.57195
6974	24442.75778
6975	24441.78824
6976	24439.9802
6977	24438.43207
6978	24436.11639
6979	24433.89832
6980	24432.1121
6981	24430.94174
6982	24429.69774
6983	24428.75441
6984	24428.06215
6985	24425.89196
6986	24422.7989
6987	24421.90059
6988	24419.94758
6989	24417.54723
6990	24416.85333
6991	24414.55614
6992	24413.01792
6993	24411.87162
6994	24410.68506
6995	24409.41787
6996	24405.7545
6997	24403.9483
6998	24401.45885
6999	24399.323
7000	24398.23577
7001	24397.42873
7002	24396.02301
7003	24392.74578
7004	24391.12529
7005	24390.22495
7006	24389.22894
7007	24387.3735
7008	24386.60831
7009	24384.96424
7010	24384.12429
7011	24383.6207
7012	24381.9476
7013	24380.72865
7014	24379.30225
7015	24377.70421
7016	24376.7179
7017	24376.28806
7018	24375.02345
7019	24373.28586
7020	24372.0137
7021	24370.61509
7022	24370.28842
7023	24368.95516
7024	24367.81894
7025	24366.50369
7026	24365.10511
7027	24364.68745
7028	24362.92098
7029	24362.7504
7030	24360.9572
7031	24360.05984
7032	24358.76248
7033	24357.7746
7034	24356.02809
7035	24354.9235
7036	24354.06773
7037	24353.45631
7038	24351.25253
7039	24350.4102
7040	24348.40147
7041	24347.37741
7042	24346.32577
7043	24345.44003
7044	24344.70287
7045	24343.75716
7046	24342.97333
7047	24341.40114
7048	24339.77351
7049	24338.7363
7050	24336.71042
7051	24334.78369
7052	24334.2445
7053	24333.4776
7054	24331.88073
7055	24330.70531
7056	24330.14529
7057	24328.91728
7058	24326.50363
7059	24323.93718
7060	24323.33873
7061	24322.86889
7062	24322.24755
7063	24319.88216
7064	24318.48094
7065	24317.17926
7066	24315.55186
7067	24314.51943
7068	24311.81292
7069	24309.75098
7070	24308.58045
7071	24306.22633
7072	24304.87642
7073	24303.9605
7074	24301.02759
7075	24298.44048
7076	24296.96203
7077	24296.32886
7078	24295.41256
7079	24294.26322
7080	24292.26131
7081	24290.78713
7082	24289.47568
7083	24287.62
7084	24285.79452
7085	24283.73038
7086	24283.48542
7087	24282.14997
7088	24279.41647
7089	24278.03169
7090	24276.35468
7091	24273.71435
7092	24272.76988
7093	24272.42031
7094	24271.95522
7095	24269.32221
7096	24268.68214
7097	24266.39393
7098	24265.72295
7099	24262.47588
7100	24260.77872
7101	24257.02919
7102	24256.0297
7103	24255.61971
7104	24254.57869
7105	24253.98555
7106	24253.50822
7107	24252.68652
7108	24251.47259
7109	24249.40086
7110	24247.8279
7111	24247.42241
7112	24246.1617
7113	24245.11094
7114	24244.4847
7115	24243.7187
7116	24242.9507
7117	24242.0783
7118	24240.13788
7119	24239.28338
7120	24238.76082
7121	24237.3552
7122	24236.26488
7123	24235.4508
7124	24234.94525
7125	24233.36426
7126	24232.41219
7127	24231.44458
7128	24228.80135
7129	24225.49774
7130	24224.89402
7131	24223.53509
7132	24221.02461
7133	24218.82956
7134	24218.10295
7135	24216.32857
7136	24215.54903
7137	24213.75145
7138	24213.06705
7139	24211.71016
7140	24210.07078
7141	24208.14358
7142	24206.13661
7143	24204.70127
7144	24203.50506
7145	24202.08588
7146	24200.94095
7147	24199.47708
7148	24197.88622
7149	24195.80333
7150	24194.43832
7151	24193.5079
7152	24191.70752
7153	24189.87117
7154	24187.77194
7155	24185.69091
7156	24184.67198
7157	24183.35444
7158	24182.30224
7159	24180.4056
7160	24178.41124
7161	24176.19752
7162	24174.58533
7163	24172.59307
7164	24170.7722
7165	24166.88558
7166	24165.85123
7167	24165.3872
7168	24164.03755
7169	24163.15588
7170	24161.09324
7171	24160.13244
7172	24158.44811
7173	24157.81764
7174	24156.81343
7175	24155.69627
7176	24153.95635
7177	24153.22678
7178	24152.41541
7179	24151.00139
7180	24150.38101
7181	24148.54027
7182	24146.5727
7183	24146.02986
7184	24145.27836
7185	24144.54603
7186	24144.44332
7187	24143.55631
7188	24143.27464
7189	24141.6048
7190	24139.38005
7191	24137.49751
7192	24136.08589
7193	24134.18698
7194	24132.52726
7195	24132.29082
7196	24131.02391
7197	24129.83913
7198	24127.58768
7199	24126.27554
7200	24123.32232
7201	24122.80262
7202	24122.50188
7203	24121.99784
7204	24120.23733
7205	24118.87537
7206	24117.41162
7207	24116.67298
7208	24115.54654
7209	24114.62508
7210	24111.62913
7211	24110.38195
7212	24110.03886
7213	24109.50995
7214	24109.14437
7215	24107.54655
7216	24106.63613
7217	24102.36815
7218	24098.74309
7219	24097.68151
7220	24096.71664
7221	24095.86213
7222	24095.69918
7223	24095.15688
7224	24094.23279
7225	24093.92842
7226	24092.87025
7227	24092.47609
7228	24091.38125
7229	24090.13934
7230	24086.91503
7231	24085.6482
7232	24084.50285
7233	24082.59857
7234	24081.06137
7235	24079.00433
7236	24076.15439
7237	24074.36125
7238	24073.35547
7239	24072.39405
7240	24071.59132
7241	24070.55768
7242	24068.22453
7243	24067.32555
7244	24066.36829
7245	24066.15626
7246	24064.88231
7247	24063.79208
7248	24061.81194
7249	24060.51035
7250	24059.83306
7251	24059.22679
7252	24057.9908
7253	24056.94114
7254	24056.47966
7255	24054.79077
7256	24052.5298
7257	24051.55077
7258	24049.6111
7259	24048.5573
7260	24047.8073
7261	24046.95992
7262	24044.99348
7263	24043.6228
7264	24042.45499
7265	24041.03923
7266	24040.52885
7267	24038.92631
7268	24036.5443
7269	24035.66904
7270	24033.56561
7271	24032.46659
7272	24030.92563
7273	24030.3629
7274	24028.04685
7275	24025.46685
7276	24024.33618
7277	24021.94057
7278	24020.19168
7279	24019.23818
7280	24017.59346
7281	24016.18361
7282	24015.63868
7283	24013.60696
7284	24012.27131
7285	24011.69181
7286	24010.3824
7287	24010.03809
7288	24009.168
7289	24006.92071
7290	24006.17679
7291	24004.82684
7292	24003.78692
7293	24003.20486
7294	24002.70227
7295	24000.00472
7296	23998.05308
7297	23994.16271
7298	23993.40494
7299	23992.8634
7300	23989.11198
7301	23988.31481
7302	23985.7229
7303	23984.92747
7304	23983.79308
7305	23981.83923
7306	23981.72672
7307	23979.78201
7308	23979.15335
7309	23978.38438
7310	23976.51396
7311	23975.57894
7312	23974.53636
7313	23973.11573
7314	23972.03304
7315	23971.05251
7316	23968.94294
7317	23967.91566
7318	23965.7165
7319	23964.32191
7320	23962.47661
7321	23961.81269
7322	23959.22058
7323	23957.84112
7324	23957.48253
7325	23956.49933
7326	23955.80832
7327	23955.72733
7328	23955.10379
7329	23953.57913
7330	23952.4587
7331	23950.24568
7332	23949.8198
7333	23949.28424
7334	23948.61713
7335	23947.89117
7336	23944.93152
7337	23943.40014
7338	23941.50836
7339	23941.03268
7340	23940.03852
7341	23938.0759
7342	23936.82413
7343	23936.49124
7344	23935.28956
7345	23935.07017
7346	23934.63495
7347	23932.01953
7348	23930.89084
7349	23929.40491
7350	23928.76179
7351	23927.40265
7352	23926.34195
7353	23924.34656
7354	23924.11475
7355	23922.22472
7356	23919.84812
7357	23917.60065
7358	23915.86024
7359	23915.48269
7360	23914.62149
7361	23914.22279
7362	23913.79162
7363	23911.8941
7364	23911.423
7365	23910.39623
7366	23909.63308
7367	23907.04264
7368	23905.56936
7369	23903.37295
7370	23902.36098
7371	23900.0476
7372	23899.19758
7373	23897.5493
7374	23895.77662
7375	23894.26967
7376	23893.30754
7377	23892.12776
7378	23891.56567
7379	23890.42223
7380	23889.58536
7381	23888.10436
7382	23886.37092
7383	23885.19793
7384	23883.36135
7385	23881.03608
7386	23880.15499
7387	23879.20821
7388	23877.47783
7389	23874.44897
7390	23873.09974
7391	23870.93857
7392	23868.68533
7393	23866.43056
7394	23864.99554
7395	23863.20913
7396	23861.96345
7397	23860.73056
7398	23859.70224
7399	23858.72781
7400	23857.93823
7401	23856.33099
7402	23854.96328
7403	23854.17659
7404	23852.3356
7405	23851.5289
7406	23850.93295
7407	23849.74026
7408	23849.18281
7409	23848.53127
7410	23847.18966
7411	23846.38587
7412	23843.69731
7413	23842.36156
7414	23840.97807
7415	23839.2263
7416	23837.34349
7417	23835.82743
7418	23834.78047
7419	23833.31662
7420	23833.00493
7421	23832.23935
7422	23829.87172
7423	23828.67414
7424	23826.61141
7425	23825.87847
7426	23824.28306
7427	23822.78526
7428	23822.22518
7429	23820.78982
7430	23819.50306
7431	23818.3883
7432	23817.53327
7433	23815.52205
7434	23813.53375
7435	23812.1883
7436	23811.48769
7437	23810.45926
7438	23808.51623
7439	23806.76023
7440	23805.4454
7441	23803.91562
7442	23803.29499
7443	23801.58375
7444	23799.81562
7445	23797.61452
7446	23796.8929
7447	23796.4594
7448	23794.83577
7449	23794.01433
7450	23792.33338
7451	23790.90192
7452	23789.61631
7453	23788.70144
7454	23787.4154
7455	23786.89495
7456	23786.16488
7457	23785.13384
7458	23783.33954
7459	23782.51372
7460	23782.38731
7461	23781.13368
7462	23779.3318
7463	23777.97999
7464	23776.33724
7465	23775.53424
7466	23774.51595
7467	23772.56213
7468	23770.31964
7469	23769.80736
7470	23769.46714
7471	23768.66054
7472	23766.66546
7473	23766.10474
7474	23764.53118
7475	23763.64245
7476	23763.00841
7477	23761.81967
7478	23760.10554
7479	23756.12455
7480	23755.70031
7481	23754.94356
7482	23754.21092
7483	23752.17359
7484	23751.52846
7485	23750.28742
7486	23749.13511
7487	23747.8164
7488	23745.79397
7489	23744.85449
7490	23743.91506
7491	23741.95179
7492	23741.54007
7493	23740.54078
7494	23738.68788
7495	23738.04879
7496	23736.47503
7497	23735.75217
7498	23733.76629
7499	23731.99044
7500	23728.56167
7501	23728.40812
7502	23726.515
7503	23726.02293
7504	23725.38926
7505	23723.65252
7506	23721.7061
7507	23719.87499
7508	23718.456
7509	23716.49544
7510	23714.45741
7511	23713.52751
7512	23711.81963
7513	23710.6156
7514	23708.78123
7515	23707.51391
7516	23706.32326
7517	23705.13111
7518	23704.10849
7519	23701.84404
7520	23700.7291
7521	23699.05158
7522	23697.56694
7523	23695.3721
7524	23693.43404
7525	23692.05859
7526	23691.90264
7527	23689.65672
7528	23688.82238
7529	23686.31819
7530	23685.23926
7531	23682.84849
7532	23682.15967
7533	23680.6375
7534	23679.64441
7535	23678.2675
7536	23677.28567
7537	23676.79239
7538	23676.0791
7539	23675.30105
7540	23670.44501
7541	23668.12495
7542	23666.90624
7543	23665.72149
7544	23664.89915
7545	23664.01913
7546	23663.02232
7547	23661.04933
7548	23659.72327
7549	23657.1459
7550	23656.05036
7551	23654.07413
7552	23653.40901
7553	23652.26809
7554	23650.84552
7555	23649.79265
7556	23648.3786
7557	23646.51342
7558	23645.67806
7559	23644.94124
7560	23644.18596
7561	23643.64735
7562	23642.26367
7563	23640.12255
7564	23638.5302
7565	23637.39903
7566	23636.61083
7567	23634.33361
7568	23634.01587
7569	23633.07
7570	23631.4344
7571	23629.34455
7572	23628.11798
7573	23626.81123
7574	23625.75066
7575	23624.39298
7576	23621.88988
7577	23620.73286
7578	23618.50307
7579	23617.28315
7580	23616.00424
7581	23615.16752
7582	23612.4624
7583	23611.17673
7584	23609.99589
7585	23606.45029
7586	23604.31603
7587	23603.15787
7588	23602.58128
7589	23601.2225
7590	23600.4365
7591	23600.04387
7592	23599.17884
7593	23598.62139
7594	23597.29274
7595	23596.72515
7596	23593.93962
7597	23593.6122
7598	23591.31055
7599	23590.52391
7600	23589.93444
7601	23589.0116
7602	23587.97362
7603	23587.0813
7604	23585.75644
7605	23585.00512
7606	23583.60542
7607	23582.89087
7608	23579.6864
7609	23579.27016
7610	23577.69976
7611	23576.48901
7612	23575.88072
7613	23574.21734
7614	23573.02102
7615	23571.78956
7616	23570.31357
7617	23568.21311
7618	23567.79602
7619	23566.96431
7620	23565.1161
7621	23564.48356
7622	23563.38973
7623	23562.57778
7624	23560.93416
7625	23559.81996
7626	23558.60456
7627	23557.22038
7628	23556.77934
7629	23555.21129
7630	23554.56656
7631	23552.7323
7632	23551.10143
7633	23550.03989
7634	23548.52786
7635	23548.27216
7636	23547.25776
7637	23545.38579
7638	23544.6422
7639	23543.50055
7640	23542.7218
7641	23541.42557
7642	23539.97055
7643	23539.38396
7644	23536.83793
7645	23535.24171
7646	23534.82242
7647	23533.89931
7648	23532.18699
7649	23530.9239
7650	23530.52512
7651	23527.5174
7652	23526.22414
7653	23524.41672
7654	23523.76392
7655	23522.22589
7656	23522.1262
7657	23519.40797
7658	23515.61931
7659	23514.30731
7660	23513.68771
7661	23512.81842
7662	23511.5319
7663	23510.41173
7664	23507.83228
7665	23506.1051
7666	23503.63731
7667	23502.61953
7668	23499.24109
7669	23496.53588
7670	23495.41351
7671	23495.00449
7672	23493.88607
7673	23493.32654
7674	23492.40229
7675	23490.84589
7676	23489.59468
7677	23488.06894
7678	23485.88185
7679	23485.53776
7680	23484.44419
7681	23483.39818
7682	23482.5494
7683	23480.94671
7684	23479.5248
7685	23478.42449
7686	23477.32034
7687	23474.95232
7688	23473.64615
7689	23472.53869
7690	23471.09957
7691	23469.74146
7692	23469.16938
7693	23468.2555
7694	23466.53955
7695	23465.77382
7696	23465.3479
7697	23464.19525
7698	23463.96002
7699	23462.22611
7700	23461.16408
7701	23460.41655
7702	23459.25937
7703	23458.65197
7704	23457.86445
7705	23457.19111
7706	23455.45337
7707	23454.62265
7708	23452.6347
7709	23450.7878
7710	23450.04555
7711	23447.90247
7712	23446.90619
7713	23446.23567
7714	23444.81561
7715	23442.35852
7716	23440.47748
7717	23438.76425
7718	23437.68081
7719	23436.85872
7720	23435.69701
7721	23434.61308
7722	23433.39352
7723	23431.86508
7724	23430.65193
7725	23427.34397
7726	23424.51325
7727	23423.71725
7728	23422.55267
7729	23421.66566
7730	23420.14087
7731	23418.53892
7732	23417.68984
7733	23416.76754
7734	23415.8183
7735	23415.0126
7736	23412.76932
7737	23412.25032
7738	23409.21987
7739	23406.49452
7740	23405.67865
7741	23404.28426
7742	23404.07708
7743	23403.70864
7744	23403.44195
7745	23401.46807
7746	23400.07099
7747	23394.28855
7748	23391.38004
7749	23390.84169
7750	23390.27988
7751	23388.48127
7752	23387.80771
7753	23387.247
7754	23384.53357
7755	23383.14416
7756	23382.63588
7757	23381.76534
7758	23378.92528
7759	23378.43767
7760	23376.86189
7761	23376.37997
7762	23375.50163
7763	23373.6641
7764	23372.41903
7765	23371.16429
7766	23369.75428
7767	23368.49578
7768	23366.93962
7769	23365.37456
7770	23364.56468
7771	23363.12421
7772	23361.65438
7773	23360.59142
7774	23359.23607
7775	23357.05775
7776	23354.93722
7777	23353.61763
7778	23351.63683
7779	23350.25701
7780	23348.96407
7781	23348.2884
7782	23345.70494
7783	23343.66502
7784	23343.35315
7785	23343.18898
7786	23340.7466
7787	23340.33758
7788	23339.03459
7789	23337.97336
7790	23336.8829
7791	23334.31081
7792	23333.94291
7793	23332.43137
7794	23331.10558
7795	23330.71878
7796	23329.20899
7797	23328.07037
7798	23327.64356
7799	23326.58529
7800	23325.71942
7801	23325.13273
7802	23324.17234
7803	23322.40486
7804	23321.07114
7805	23318.94669
7806	23316.79682
7807	23314.67471
7808	23313.74447
7809	23312.54786
7810	23311.5291
7811	23310.61221
7812	23309.27653
7813	23307.89531
7814	23306.98306
7815	23305.78577
7816	23304.30617
7817	23303.79473
7818	23303.25409
7819	23303.19426
7820	23301.37509
7821	23299.82473
7822	23299.19126
7823	23298.07033
7824	23295.07705
7825	23293.24999
7826	23292.23619
7827	23291.97853
7828	23291.66965
7829	23289.92052
7830	23286.82175
7831	23285.12716
7832	23284.19317
7833	23283.68257
7834	23281.23496
7835	23280.34515
7836	23279.30471
7837	23276.0861
7838	23274.49058
7839	23273.09192
7840	23271.47184
7841	23268.82206
7842	23266.6475
7843	23265.09909
7844	23263.98533
7845	23261.63216
7846	23259.95947
7847	23258.70691
7848	23256.88137
7849	23255.49913
7850	23254.6822
7851	23252.95505
7852	23251.97107
7853	23251.31161
7854	23249.38336
7855	23247.0656
7856	23246.29111
7857	23244.77104
7858	23243.2744
7859	23242.5862
7860	23241.72612
7861	23241.11134
7862	23239.581
7863	23238.64612
7864	23237.29447
7865	23235.73817
7866	23234.25001
7867	23232.8222
7868	23231.90145
7869	23231.12642
7870	23230.20327
7871	23228.7595
7872	23228.2226
7873	23225.325
7874	23223.43293
7875	23222.65908
7876	23221.41578
7877	23220.80501
7878	23219.79023
7879	23218.12297
7880	23217.54199
7881	23216.37319
7882	23214.65278
7883	23213.7315
7884	23213.37252
7885	23212.79746
7886	23212.03284
7887	23210.98692
7888	23210.39341
7889	23209.48805
7890	23208.95195
